id, idEntity, restorationStart, restorationEnd
1523, 1475 ,"1959-06-28 00:00:00", "1966-08-04 00:00:00"
1524, 1476 ,"1917-02-09 00:00:00", "1918-10-16 00:00:00"
1525, 1477 ,"1927-07-07 00:00:00", "1932-05-09 00:00:00"
1526, 1478 ,"1952-03-29 00:00:00", "1959-01-18 00:00:00"
1527, 1479 ,"1966-03-04 00:00:00", "1976-05-24 00:00:00"
1528, 1480 ,"1939-12-21 00:00:00", "1949-09-21 00:00:00"
1529, 1481 ,"1917-05-28 00:00:00", "1918-03-27 00:00:00"
1530, 1482 ,"1970-09-13 00:00:00", "1977-04-25 00:00:00"
1531, 1483 ,"1963-05-20 00:00:00", "1970-04-20 00:00:00"
1532, 1484 ,"1939-04-10 00:00:00", "1941-04-18 00:00:00"
1533, 1485 ,"1987-01-07 00:00:00", "1992-03-15 00:00:00"
1534, 1486 ,"2022-09-14 00:00:00", "2030-12-15 00:00:00"
1535, 1487 ,"1939-05-05 00:00:00", "1946-12-25 00:00:00"
1536, 1488 ,"1998-02-27 00:00:00", "2007-08-15 00:00:00"
1537, 1489 ,"2008-08-28 00:00:00", "2008-09-01 00:00:00"
1538, 1490 ,"1931-08-22 00:00:00", "1939-06-11 00:00:00"
1539, 1491 ,"1991-08-29 00:00:00", "2000-10-26 00:00:00"
1540, 1492 ,"1936-04-03 00:00:00", "1936-05-20 00:00:00"
1541, 1493 ,"1938-12-06 00:00:00", "1940-01-15 00:00:00"
1542, 1494 ,"1971-02-18 00:00:00", "1974-11-15 00:00:00"
1543, 1494 ,"2017-03-27 00:00:00", "2024-05-09 00:00:00"
1544, 1495 ,"1979-01-05 00:00:00", "1989-08-19 00:00:00"
1545, 1496 ,"1962-12-23 00:00:00", "1971-12-27 00:00:00"
1546, 1497 ,"2014-04-30 00:00:00", "2017-12-18 00:00:00"
1547, 1498 ,"1976-07-17 00:00:00", "1982-09-16 00:00:00"
1548, 1499 ,"1956-01-25 00:00:00", "1960-09-27 00:00:00"
1549, 1500 ,"2017-03-23 00:00:00", "2022-09-14 00:00:00"
1550, 1501 ,"1942-06-21 00:00:00", "1951-12-14 00:00:00"
1551, 1501 ,"1985-04-27 00:00:00", "1989-12-11 00:00:00"
1552, 1502 ,"1921-06-14 00:00:00", "1930-10-25 00:00:00"
1553, 1503 ,"1975-09-06 00:00:00", "1979-06-15 00:00:00"
1554, 1504 ,"2021-07-07 00:00:00", "2028-08-20 00:00:00"
1555, 1505 ,"2005-10-11 00:00:00", "2012-03-28 00:00:00"
1556, 1506 ,"1986-01-23 00:00:00", "1991-08-26 00:00:00"
1557, 1507 ,"1981-09-17 00:00:00", "1983-06-22 00:00:00"
1558, 1508 ,"1940-07-10 00:00:00", "1942-12-07 00:00:00"
1559, 1509 ,"1995-03-10 00:00:00", "2004-02-13 00:00:00"
1560, 1510 ,"1948-11-24 00:00:00", "1956-03-15 00:00:00"
1561, 1511 ,"1931-01-15 00:00:00", "1937-07-24 00:00:00"
1562, 1512 ,"2016-07-06 00:00:00", "2017-10-20 00:00:00"
1563, 1513 ,"1915-10-08 00:00:00", "1920-01-23 00:00:00"
1564, 1514 ,"1987-01-08 00:00:00", "1994-09-14 00:00:00"
1565, 1515 ,"1987-09-20 00:00:00", "1988-11-07 00:00:00"
1566, 1516 ,"1947-08-30 00:00:00", "1957-06-08 00:00:00"
1567, 1517 ,"1990-08-19 00:00:00", "1999-12-24 00:00:00"
1568, 1518 ,"2008-12-21 00:00:00", "2008-06-05 00:00:00"
1569, 1519 ,"1950-06-12 00:00:00", "1959-08-12 00:00:00"
1570, 1520 ,"1992-10-06 00:00:00", "2002-01-05 00:00:00"
1571, 1521 ,"1960-01-26 00:00:00", "1965-01-23 00:00:00"
1572, 1522 ,"2017-08-04 00:00:00", "2027-06-16 00:00:00"
1573, 1523 ,"1960-11-10 00:00:00", "1961-05-11 00:00:00"
1574, 1524 ,"2007-11-03 00:00:00", "2008-09-25 00:00:00"
1575, 1525 ,"1975-03-12 00:00:00", "1978-04-14 00:00:00"
1576, 1526 ,"1927-01-07 00:00:00", "1936-04-26 00:00:00"
1577, 1527 ,"1940-02-06 00:00:00", "1949-04-13 00:00:00"
1578, 1528 ,"1924-04-30 00:00:00", "1934-02-26 00:00:00"
1579, 1529 ,"1929-11-22 00:00:00", "1938-04-20 00:00:00"
1580, 1530 ,"1916-08-12 00:00:00", "1916-08-26 00:00:00"
1581, 1531 ,"2003-05-28 00:00:00", "2011-04-05 00:00:00"
1582, 1532 ,"1969-08-15 00:00:00", "1973-06-14 00:00:00"
1583, 1533 ,"1956-03-18 00:00:00", "1963-10-27 00:00:00"
1584, 1534 ,"2014-03-09 00:00:00", "2016-03-18 00:00:00"
1585, 1535 ,"1987-03-05 00:00:00", "1989-10-28 00:00:00"
1586, 1536 ,"1991-05-20 00:00:00", "1997-03-01 00:00:00"
1587, 1537 ,"1949-02-07 00:00:00", "1959-06-24 00:00:00"
1588, 1538 ,"1955-09-08 00:00:00", "1964-06-04 00:00:00"
1589, 1539 ,"1942-01-16 00:00:00", "1947-09-21 00:00:00"
1590, 1540 ,"1948-09-09 00:00:00", "1953-12-24 00:00:00"
1591, 1541 ,"1950-03-20 00:00:00", "1951-05-05 00:00:00"
1592, 1542 ,"1965-02-05 00:00:00", "1966-09-27 00:00:00"
1593, 1543 ,"2019-08-06 00:00:00", "2024-10-04 00:00:00"
1594, 1544 ,"1936-08-09 00:00:00", "1939-02-08 00:00:00"
1595, 1545 ,"1918-10-20 00:00:00", "1928-12-02 00:00:00"
1596, 1546 ,"1998-09-12 00:00:00", "1999-01-09 00:00:00"
1597, 1547 ,"1987-05-23 00:00:00", "1988-04-19 00:00:00"
1598, 1548 ,"1936-03-31 00:00:00", "1936-12-06 00:00:00"
1599, 1549 ,"1972-06-24 00:00:00", "1980-04-16 00:00:00"
1600, 1550 ,"1940-05-09 00:00:00", "1944-12-02 00:00:00"
1601, 1551 ,"1941-06-23 00:00:00", "1943-03-13 00:00:00"
1602, 1552 ,"2018-10-15 00:00:00", "2024-02-15 00:00:00"
1603, 1553 ,"2003-01-17 00:00:00", "2012-11-25 00:00:00"
1604, 1554 ,"1918-09-01 00:00:00", "1920-09-20 00:00:00"
1605, 1555 ,"1988-09-13 00:00:00", "1991-01-07 00:00:00"
1606, 1556 ,"1969-06-08 00:00:00", "1976-10-11 00:00:00"
1607, 1557 ,"1972-12-05 00:00:00", "1976-04-14 00:00:00"
1608, 1558 ,"1938-01-03 00:00:00", "1939-01-04 00:00:00"
1609, 1559 ,"1934-01-12 00:00:00", "1941-04-23 00:00:00"
1610, 1560 ,"1977-04-13 00:00:00", "1985-10-25 00:00:00"
1611, 1561 ,"1986-06-28 00:00:00", "1987-10-21 00:00:00"
1612, 1562 ,"1921-02-24 00:00:00", "1929-10-27 00:00:00"
1613, 1563 ,"1934-12-21 00:00:00", "1942-05-10 00:00:00"
1614, 1564 ,"1953-12-31 00:00:00", "1960-02-17 00:00:00"
1615, 1565 ,"1971-11-11 00:00:00", "1975-09-03 00:00:00"
1616, 1565 ,"1986-04-26 00:00:00", "1993-04-12 00:00:00"
1617, 1566 ,"1992-11-03 00:00:00", "1994-06-16 00:00:00"
1618, 1567 ,"2000-04-03 00:00:00", "2008-09-11 00:00:00"
1619, 1568 ,"2014-01-16 00:00:00", "2024-12-14 00:00:00"
1620, 1569 ,"1959-04-24 00:00:00", "1967-05-18 00:00:00"
1621, 1570 ,"2017-08-29 00:00:00", "2026-04-22 00:00:00"
1622, 1571 ,"1939-04-13 00:00:00", "1948-04-11 00:00:00"
1623, 1572 ,"2009-03-10 00:00:00", "2013-07-24 00:00:00"
1624, 1573 ,"1940-11-30 00:00:00", "1942-01-20 00:00:00"
1625, 1574 ,"1984-01-05 00:00:00", "1984-03-03 00:00:00"
1626, 1575 ,"1968-10-15 00:00:00", "1973-09-08 00:00:00"
1627, 1576 ,"2020-05-02 00:00:00", "2028-02-05 00:00:00"
1628, 1577 ,"1917-04-22 00:00:00", "1925-05-05 00:00:00"
1629, 1578 ,"1948-08-29 00:00:00", "1958-03-07 00:00:00"
1630, 1579 ,"1996-09-08 00:00:00", "1999-12-22 00:00:00"
1631, 1580 ,"1970-10-15 00:00:00", "1980-01-22 00:00:00"
1632, 1581 ,"1998-11-06 00:00:00", "2007-06-09 00:00:00"
1633, 1582 ,"2003-12-26 00:00:00", "2012-08-09 00:00:00"
1634, 1583 ,"1930-09-03 00:00:00", "1930-06-01 00:00:00"
1635, 1584 ,"1986-11-27 00:00:00", "1989-03-13 00:00:00"
1636, 1584 ,"2016-02-17 00:00:00", "2022-01-04 00:00:00"
1637, 1585 ,"2015-07-22 00:00:00", "2022-06-03 00:00:00"
1638, 1586 ,"1958-08-08 00:00:00", "1962-06-17 00:00:00"
1639, 1587 ,"1944-07-09 00:00:00", "1945-03-03 00:00:00"
1640, 1588 ,"2008-09-13 00:00:00", "2012-06-11 00:00:00"
1641, 1589 ,"2012-04-29 00:00:00", "2015-01-28 00:00:00"
1642, 1590 ,"1971-04-29 00:00:00", "1972-11-03 00:00:00"
1643, 1591 ,"1921-10-08 00:00:00", "1931-04-17 00:00:00"
1644, 1592 ,"2012-08-24 00:00:00", "2016-10-23 00:00:00"
1645, 1593 ,"1954-12-28 00:00:00", "1960-02-23 00:00:00"
1646, 1594 ,"1997-06-05 00:00:00", "1999-01-10 00:00:00"
1647, 1595 ,"1991-04-07 00:00:00", "1994-12-28 00:00:00"
1648, 1596 ,"1996-11-16 00:00:00", "1999-09-08 00:00:00"
1649, 1597 ,"2022-06-07 00:00:00", "2022-04-08 00:00:00"
1650, 1598 ,"1993-11-10 00:00:00", "2001-04-01 00:00:00"
1651, 1599 ,"2001-07-22 00:00:00", "2003-03-18 00:00:00"
1652, 1600 ,"1997-07-01 00:00:00", "2003-10-04 00:00:00"
1653, 1601 ,"1935-05-18 00:00:00", "1944-03-10 00:00:00"
1654, 1601 ,"2021-02-03 00:00:00", "2027-01-08 00:00:00"
1655, 1602 ,"2015-02-25 00:00:00", "2024-10-10 00:00:00"
1656, 1603 ,"1954-03-13 00:00:00", "1963-05-06 00:00:00"
1657, 1604 ,"1977-07-11 00:00:00", "1987-04-28 00:00:00"
1658, 1604 ,"2011-03-28 00:00:00", "2011-12-25 00:00:00"
1659, 1605 ,"1930-01-16 00:00:00", "1940-01-17 00:00:00"
1660, 1606 ,"1995-02-23 00:00:00", "1999-08-05 00:00:00"
1661, 1607 ,"1938-02-11 00:00:00", "1939-11-04 00:00:00"
1662, 1608 ,"1979-01-30 00:00:00", "1986-04-18 00:00:00"
1663, 1609 ,"1967-07-25 00:00:00", "1970-01-05 00:00:00"
1664, 1610 ,"1998-08-02 00:00:00", "2004-10-19 00:00:00"
1665, 1611 ,"2000-10-06 00:00:00", "2001-03-03 00:00:00"
1666, 1612 ,"1954-07-16 00:00:00", "1955-11-19 00:00:00"
1667, 1613 ,"2008-07-11 00:00:00", "2015-01-12 00:00:00"
1668, 1614 ,"1955-03-30 00:00:00", "1961-08-23 00:00:00"
1669, 1615 ,"2016-12-16 00:00:00", "2023-11-26 00:00:00"
1670, 1616 ,"2003-12-04 00:00:00", "2004-10-21 00:00:00"
1671, 1617 ,"1952-03-07 00:00:00", "1957-04-04 00:00:00"
1672, 1617 ,"1981-08-04 00:00:00", "1986-11-06 00:00:00"
1673, 1618 ,"1956-07-11 00:00:00", "1964-06-22 00:00:00"
1674, 1619 ,"2010-11-07 00:00:00", "2010-02-15 00:00:00"
1675, 1620 ,"1993-12-27 00:00:00", "1994-07-25 00:00:00"
1676, 1621 ,"2003-03-24 00:00:00", "2005-08-07 00:00:00"
1677, 1622 ,"1939-10-04 00:00:00", "1943-07-05 00:00:00"
1678, 1623 ,"1979-01-07 00:00:00", "1982-10-28 00:00:00"
1679, 1624 ,"1948-02-03 00:00:00", "1950-07-24 00:00:00"
1680, 1625 ,"1954-12-17 00:00:00", "1963-06-07 00:00:00"
1681, 1626 ,"1936-05-18 00:00:00", "1936-04-07 00:00:00"
1682, 1627 ,"2010-04-28 00:00:00", "2017-06-27 00:00:00"
1683, 1628 ,"2001-06-27 00:00:00", "2006-04-17 00:00:00"
1684, 1629 ,"1973-02-14 00:00:00", "1978-08-14 00:00:00"
1685, 1630 ,"1993-03-05 00:00:00", "1999-07-21 00:00:00"
1686, 1630 ,"2015-09-07 00:00:00", "2017-06-11 00:00:00"
1687, 1631 ,"1992-10-17 00:00:00", "2002-05-27 00:00:00"
1688, 1632 ,"1997-06-20 00:00:00", "2007-11-11 00:00:00"
1689, 1633 ,"1942-10-05 00:00:00", "1944-03-19 00:00:00"
1690, 1634 ,"1986-01-08 00:00:00", "1987-03-10 00:00:00"
1691, 1635 ,"1927-03-09 00:00:00", "1934-03-04 00:00:00"
1692, 1636 ,"1963-02-21 00:00:00", "1968-06-02 00:00:00"
1693, 1636 ,"1993-12-08 00:00:00", "2002-05-11 00:00:00"
1694, 1637 ,"2000-08-26 00:00:00", "2004-09-10 00:00:00"
1695, 1638 ,"1979-06-27 00:00:00", "1982-06-11 00:00:00"
1696, 1639 ,"1974-11-25 00:00:00", "1983-11-13 00:00:00"
1697, 1640 ,"2008-11-23 00:00:00", "2018-09-12 00:00:00"
1698, 1641 ,"2016-09-26 00:00:00", "2023-07-27 00:00:00"
1699, 1642 ,"1954-02-11 00:00:00", "1964-01-26 00:00:00"
1700, 1643 ,"1973-08-08 00:00:00", "1981-08-04 00:00:00"
1701, 1644 ,"1982-03-20 00:00:00", "1982-11-03 00:00:00"
1702, 1645 ,"1984-08-31 00:00:00", "1988-08-20 00:00:00"
1703, 1646 ,"1977-01-05 00:00:00", "1980-09-23 00:00:00"
1704, 1647 ,"1966-11-11 00:00:00", "1975-10-22 00:00:00"
1705, 1648 ,"1984-05-20 00:00:00", "1986-05-12 00:00:00"
1706, 1649 ,"1954-07-25 00:00:00", "1957-10-03 00:00:00"
1707, 1650 ,"1974-12-21 00:00:00", "1981-04-04 00:00:00"
1708, 1651 ,"1933-07-15 00:00:00", "1942-06-18 00:00:00"
1709, 1652 ,"1961-02-21 00:00:00", "1966-07-24 00:00:00"
1710, 1653 ,"1952-09-23 00:00:00", "1962-02-24 00:00:00"
1711, 1654 ,"1946-04-14 00:00:00", "1946-09-18 00:00:00"
1712, 1654 ,"1963-02-19 00:00:00", "1966-09-18 00:00:00"
1713, 1655 ,"1981-04-21 00:00:00", "1987-11-16 00:00:00"
1714, 1656 ,"1980-05-28 00:00:00", "1990-07-25 00:00:00"
1715, 1657 ,"2021-04-09 00:00:00", "2027-06-17 00:00:00"
1716, 1658 ,"1987-04-15 00:00:00", "1991-12-22 00:00:00"
1717, 1659 ,"1999-08-11 00:00:00", "2007-06-23 00:00:00"
1718, 1660 ,"1989-05-13 00:00:00", "1991-11-24 00:00:00"
1719, 1661 ,"1954-07-16 00:00:00", "1962-10-01 00:00:00"
1720, 1662 ,"1970-10-08 00:00:00", "1975-07-22 00:00:00"
1721, 1663 ,"2013-04-03 00:00:00", "2023-09-07 00:00:00"
1722, 1664 ,"2016-12-06 00:00:00", "2021-05-14 00:00:00"
1723, 1665 ,"1943-11-14 00:00:00", "1947-11-17 00:00:00"
1724, 1666 ,"2017-09-23 00:00:00", "2017-03-18 00:00:00"
1725, 1667 ,"2018-12-28 00:00:00", "2026-09-14 00:00:00"
1726, 1668 ,"1955-02-11 00:00:00", "1960-10-21 00:00:00"
1727, 1669 ,"1981-01-05 00:00:00", "1991-12-11 00:00:00"
1728, 1670 ,"1993-09-16 00:00:00", "1994-12-24 00:00:00"
1729, 1671 ,"1988-07-27 00:00:00", "1995-09-03 00:00:00"
1730, 1671 ,"2009-05-26 00:00:00", "2016-09-03 00:00:00"
1731, 1672 ,"1965-08-25 00:00:00", "1966-02-16 00:00:00"
1732, 1673 ,"2016-05-03 00:00:00", "2019-05-25 00:00:00"
1733, 1674 ,"1982-09-23 00:00:00", "1982-03-18 00:00:00"
1734, 1675 ,"1975-06-17 00:00:00", "1975-10-19 00:00:00"
1735, 1676 ,"1936-03-15 00:00:00", "1940-12-08 00:00:00"
1736, 1677 ,"1953-01-04 00:00:00", "1955-01-01 00:00:00"
1737, 1678 ,"2013-09-16 00:00:00", "2023-02-09 00:00:00"
1738, 1679 ,"1980-09-17 00:00:00", "1981-12-14 00:00:00"
1739, 1680 ,"1981-09-13 00:00:00", "1982-06-14 00:00:00"
1740, 1681 ,"1987-04-16 00:00:00", "1990-03-15 00:00:00"
1741, 1682 ,"1928-08-16 00:00:00", "1934-11-17 00:00:00"
1742, 1683 ,"1936-01-25 00:00:00", "1939-08-11 00:00:00"
1743, 1684 ,"1998-06-30 00:00:00", "2006-01-07 00:00:00"
1744, 1685 ,"2019-06-29 00:00:00", "2026-12-26 00:00:00"
1745, 1686 ,"1930-02-06 00:00:00", "1938-08-14 00:00:00"
1746, 1687 ,"1991-03-02 00:00:00", "1999-12-20 00:00:00"
1747, 1688 ,"1932-06-21 00:00:00", "1932-02-02 00:00:00"
1748, 1689 ,"1985-12-20 00:00:00", "1986-04-07 00:00:00"
1749, 1690 ,"2019-06-01 00:00:00", "2021-10-18 00:00:00"
1750, 1691 ,"1939-01-14 00:00:00", "1942-06-11 00:00:00"
1751, 1692 ,"2020-06-10 00:00:00", "2020-03-27 00:00:00"
1752, 1693 ,"1942-12-14 00:00:00", "1943-06-14 00:00:00"
1753, 1694 ,"2007-02-07 00:00:00", "2013-03-05 00:00:00"
1754, 1695 ,"1966-10-07 00:00:00", "1967-07-20 00:00:00"
1755, 1696 ,"1998-06-28 00:00:00", "2008-08-25 00:00:00"
1756, 1697 ,"1938-12-27 00:00:00", "1946-04-05 00:00:00"
1757, 1698 ,"1931-07-08 00:00:00", "1932-05-03 00:00:00"
1758, 1699 ,"2000-02-04 00:00:00", "2009-07-19 00:00:00"
1759, 1700 ,"1973-08-22 00:00:00", "1980-02-20 00:00:00"
1760, 1701 ,"1966-08-21 00:00:00", "1974-12-01 00:00:00"
1761, 1702 ,"2011-03-14 00:00:00", "2021-09-23 00:00:00"
1762, 1703 ,"1975-01-16 00:00:00", "1980-03-27 00:00:00"
1763, 1704 ,"1951-10-23 00:00:00", "1956-01-06 00:00:00"
1764, 1705 ,"2001-04-04 00:00:00", "2009-06-05 00:00:00"
1765, 1706 ,"1989-10-10 00:00:00", "1995-08-10 00:00:00"
1766, 1707 ,"1995-09-28 00:00:00", "2003-04-11 00:00:00"
1767, 1708 ,"2012-10-30 00:00:00", "2012-07-05 00:00:00"
1768, 1709 ,"2008-08-06 00:00:00", "2015-12-22 00:00:00"
1769, 1710 ,"1936-01-02 00:00:00", "1937-12-10 00:00:00"
1770, 1711 ,"1973-11-23 00:00:00", "1981-03-13 00:00:00"
1771, 1712 ,"2022-04-05 00:00:00", "2025-06-08 00:00:00"
1772, 1713 ,"1990-12-05 00:00:00", "2000-11-22 00:00:00"
1773, 1714 ,"1944-11-07 00:00:00", "1944-12-08 00:00:00"
1774, 1715 ,"2016-08-04 00:00:00", "2021-09-27 00:00:00"
1775, 1716 ,"1959-12-10 00:00:00", "1961-12-08 00:00:00"
1776, 1717 ,"2003-02-27 00:00:00", "2003-09-26 00:00:00"
1777, 1718 ,"1960-07-24 00:00:00", "1969-07-14 00:00:00"
1778, 1719 ,"2002-04-27 00:00:00", "2004-12-22 00:00:00"
1779, 1720 ,"1945-06-11 00:00:00", "1949-01-13 00:00:00"
1780, 1721 ,"1999-06-27 00:00:00", "2003-10-11 00:00:00"
1781, 1722 ,"1978-08-12 00:00:00", "1987-11-15 00:00:00"
1782, 1723 ,"1972-12-07 00:00:00", "1982-04-13 00:00:00"
1783, 1724 ,"1951-11-27 00:00:00", "1952-01-01 00:00:00"
1784, 1725 ,"1993-02-16 00:00:00", "2000-10-05 00:00:00"
1785, 1725 ,"2014-09-02 00:00:00", "2014-05-18 00:00:00"
1786, 1726 ,"1933-02-26 00:00:00", "1936-10-23 00:00:00"
1787, 1726 ,"1994-04-07 00:00:00", "2000-01-24 00:00:00"
1788, 1727 ,"1948-05-13 00:00:00", "1958-01-07 00:00:00"
1789, 1728 ,"2021-03-15 00:00:00", "2028-09-27 00:00:00"
1790, 1729 ,"1983-03-15 00:00:00", "1992-12-14 00:00:00"
1791, 1730 ,"1943-07-30 00:00:00", "1949-04-13 00:00:00"
1792, 1731 ,"1929-12-16 00:00:00", "1931-09-05 00:00:00"
1793, 1732 ,"1980-08-05 00:00:00", "1983-09-26 00:00:00"
1794, 1733 ,"1932-03-29 00:00:00", "1942-01-10 00:00:00"
1795, 1734 ,"2022-04-19 00:00:00", "2029-06-20 00:00:00"
1796, 1735 ,"1981-06-19 00:00:00", "1982-09-23 00:00:00"
1797, 1736 ,"2006-10-04 00:00:00", "2012-05-01 00:00:00"
1798, 1737 ,"1980-12-12 00:00:00", "1988-03-07 00:00:00"
1799, 1738 ,"1951-01-25 00:00:00", "1955-07-20 00:00:00"
1800, 1739 ,"2008-11-11 00:00:00", "2014-09-25 00:00:00"
1801, 1740 ,"1942-08-06 00:00:00", "1942-02-18 00:00:00"
1802, 1741 ,"2007-04-28 00:00:00", "2007-05-19 00:00:00"
1803, 1742 ,"2015-08-21 00:00:00", "2021-01-22 00:00:00"
1804, 1743 ,"1991-08-29 00:00:00", "1998-04-07 00:00:00"
1805, 1744 ,"1945-04-26 00:00:00", "1947-02-06 00:00:00"
1806, 1744 ,"1985-03-04 00:00:00", "1988-07-15 00:00:00"
1807, 1745 ,"1960-11-18 00:00:00", "1962-05-02 00:00:00"
1808, 1746 ,"2005-09-15 00:00:00", "2010-12-12 00:00:00"
1809, 1747 ,"1999-01-30 00:00:00", "2008-05-14 00:00:00"
1810, 1748 ,"1996-08-11 00:00:00", "2001-06-27 00:00:00"
1811, 1749 ,"1999-11-11 00:00:00", "2000-10-23 00:00:00"
1812, 1750 ,"1964-06-09 00:00:00", "1965-07-10 00:00:00"
1813, 1751 ,"1963-03-12 00:00:00", "1972-11-26 00:00:00"
1814, 1752 ,"1986-03-31 00:00:00", "1987-12-03 00:00:00"
1815, 1753 ,"2013-02-08 00:00:00", "2019-02-24 00:00:00"
1816, 1754 ,"1993-10-02 00:00:00", "2001-07-02 00:00:00"
1817, 1755 ,"1950-09-24 00:00:00", "1952-07-17 00:00:00"
1818, 1756 ,"1943-05-12 00:00:00", "1943-07-18 00:00:00"
1819, 1757 ,"1995-02-09 00:00:00", "2001-04-26 00:00:00"
1820, 1758 ,"1947-04-13 00:00:00", "1956-12-02 00:00:00"
1821, 1759 ,"1990-11-24 00:00:00", "1993-09-13 00:00:00"
1822, 1760 ,"1945-07-20 00:00:00", "1951-10-21 00:00:00"
1823, 1761 ,"2007-06-20 00:00:00", "2015-12-25 00:00:00"
1824, 1762 ,"1989-01-01 00:00:00", "1992-03-03 00:00:00"
1825, 1763 ,"1954-11-02 00:00:00", "1962-08-07 00:00:00"
1826, 1764 ,"1961-08-28 00:00:00", "1963-05-21 00:00:00"
1827, 1765 ,"2012-01-28 00:00:00", "2014-12-12 00:00:00"
1828, 1766 ,"2007-01-18 00:00:00", "2015-01-20 00:00:00"
1829, 1767 ,"1979-10-12 00:00:00", "1979-01-15 00:00:00"
1830, 1768 ,"2007-07-08 00:00:00", "2008-08-18 00:00:00"
1831, 1769 ,"1986-11-24 00:00:00", "1996-12-22 00:00:00"
1832, 1769 ,"2006-01-05 00:00:00", "2014-12-01 00:00:00"
1833, 1770 ,"1945-10-24 00:00:00", "1955-10-28 00:00:00"
1834, 1771 ,"1934-02-26 00:00:00", "1938-07-24 00:00:00"
1835, 1772 ,"2001-12-18 00:00:00", "2005-07-11 00:00:00"
1836, 1773 ,"1984-02-12 00:00:00", "1988-03-21 00:00:00"
1837, 1774 ,"2000-12-28 00:00:00", "2009-08-06 00:00:00"
1838, 1775 ,"1949-01-07 00:00:00", "1949-04-18 00:00:00"
1839, 1776 ,"2000-08-14 00:00:00", "2005-02-09 00:00:00"
1840, 1777 ,"1956-12-31 00:00:00", "1966-04-15 00:00:00"
1841, 1778 ,"1987-02-27 00:00:00", "1990-01-03 00:00:00"
1842, 1779 ,"1997-11-23 00:00:00", "1998-08-13 00:00:00"
1843, 1779 ,"2013-08-07 00:00:00", "2019-12-21 00:00:00"
1844, 1780 ,"2015-09-29 00:00:00", "2019-05-14 00:00:00"
1845, 1781 ,"1939-08-13 00:00:00", "1946-08-10 00:00:00"
1846, 1782 ,"1961-03-31 00:00:00", "1971-12-05 00:00:00"
1847, 1783 ,"2005-02-22 00:00:00", "2007-03-10 00:00:00"
1848, 1784 ,"1967-06-22 00:00:00", "1971-08-28 00:00:00"
1849, 1785 ,"1945-07-12 00:00:00", "1947-08-14 00:00:00"
1850, 1786 ,"1994-04-19 00:00:00", "1998-10-17 00:00:00"
1851, 1787 ,"1947-08-09 00:00:00", "1953-06-26 00:00:00"
1852, 1788 ,"1995-09-29 00:00:00", "2001-03-02 00:00:00"
1853, 1789 ,"1980-04-17 00:00:00", "1982-09-28 00:00:00"
1854, 1790 ,"2011-06-09 00:00:00", "2013-11-26 00:00:00"
1855, 1791 ,"1999-01-22 00:00:00", "1999-11-21 00:00:00"
1856, 1792 ,"1987-08-12 00:00:00", "1995-10-10 00:00:00"
1857, 1793 ,"1991-04-22 00:00:00", "1991-06-01 00:00:00"
1858, 1794 ,"2006-03-14 00:00:00", "2009-03-14 00:00:00"
1859, 1795 ,"2017-11-13 00:00:00", "2021-05-03 00:00:00"
1860, 1796 ,"2005-09-26 00:00:00", "2013-07-21 00:00:00"
1861, 1797 ,"1982-10-09 00:00:00", "1989-06-19 00:00:00"
1862, 1798 ,"1986-04-28 00:00:00", "1996-08-23 00:00:00"
1863, 1799 ,"1952-04-17 00:00:00", "1962-06-09 00:00:00"
1864, 1800 ,"2019-06-14 00:00:00", "2023-03-23 00:00:00"
1865, 1801 ,"2013-12-19 00:00:00", "2017-01-23 00:00:00"
1866, 1802 ,"1973-05-13 00:00:00", "1974-06-26 00:00:00"
1867, 1803 ,"1990-03-21 00:00:00", "1997-08-13 00:00:00"
1868, 1804 ,"2007-01-10 00:00:00", "2015-07-03 00:00:00"
1869, 1805 ,"1962-06-01 00:00:00", "1967-08-24 00:00:00"
1870, 1806 ,"1957-06-21 00:00:00", "1967-02-18 00:00:00"
1871, 1807 ,"2011-07-09 00:00:00", "2021-12-03 00:00:00"
1872, 1808 ,"1939-08-17 00:00:00", "1947-05-22 00:00:00"
1873, 1809 ,"2022-02-22 00:00:00", "2026-08-07 00:00:00"
1874, 1810 ,"1968-03-17 00:00:00", "1978-08-27 00:00:00"
1875, 1811 ,"1997-07-06 00:00:00", "2005-10-15 00:00:00"
1876, 1812 ,"1955-07-27 00:00:00", "1958-03-19 00:00:00"
1877, 1812 ,"2006-02-15 00:00:00", "2012-07-06 00:00:00"
1878, 1813 ,"1994-12-25 00:00:00", "1996-05-22 00:00:00"
1879, 1814 ,"1949-05-21 00:00:00", "1950-09-12 00:00:00"
1880, 1815 ,"1966-07-21 00:00:00", "1968-08-02 00:00:00"
1881, 1816 ,"1945-05-06 00:00:00", "1946-12-27 00:00:00"
1882, 1817 ,"1941-02-08 00:00:00", "1944-12-24 00:00:00"
1883, 1817 ,"2017-08-23 00:00:00", "2022-02-07 00:00:00"
1884, 1818 ,"1980-06-27 00:00:00", "1989-08-10 00:00:00"
1885, 1819 ,"1989-06-12 00:00:00", "1993-09-18 00:00:00"
1886, 1820 ,"2022-11-17 00:00:00", "2032-11-12 00:00:00"
1887, 1821 ,"1999-02-16 00:00:00", "2009-06-28 00:00:00"
1888, 1822 ,"1954-02-07 00:00:00", "1957-05-20 00:00:00"
1889, 1823 ,"1993-01-14 00:00:00", "1995-05-08 00:00:00"
